seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr17	62502047	62502181	135	*	X18886	90799	62503158	62534062	30905	+	976	upstream	976	CEP95
chr17	62502407	62502706	300	*	X18887	90799	62503158	62534062	30905	+	451	upstream	451	CEP95
chr17	62502407	62502706	300	*	X18887	1655	62494374	62502484	8111	-	0	overlapStart	0	DDX5
chr17	62832662	62833126	465	*	X18895	440456	62775189	62833302	58114	-	0	inside	175	PLEKHM1P1
chr17	62915426	62915575	150	*	X18896	374819	62850488	62915586	65099	-	0	inside	10	LRRC37A3
chr17	62915791	62915925	135	*	X18897	374819	62850488	62915586	65099	-	204	upstream	204	LRRC37A3
chr17	62971713	62971832	120	*	X18898	201283	62962668	62971703	9036	-	9	upstream	9	AMZ2P1
chr17	63052809	63052918	110	*	X18902	10672	63005407	63052920	47514	-	0	inside	1	GNA13
chr17	63052971	63052988	18	*	X18903	10672	63005407	63052920	47514	-	50	upstream	50	GNA13
chr17	63053163	63053312	150	*	X18904	10672	63005407	63052920	47514	-	242	upstream	242	GNA13
chr17	63133186	63133290	105	*	X18907	8787	63133456	63223821	90366	+	165	upstream	165	RGS9
chr17	64188057	64188161	105	*	X18916	201134	63631658	64188212	556555	-	0	inside	50	CEP112
chr17	64188987	64189030	44	*	X18917	201134	63631658	64188212	556555	-	774	upstream	774	CEP112
chr17	64298111	64298230	120	*	X18918	5578	64298926	64806862	507937	+	695	upstream	695	PRKCA
chr17	64298317	64298496	180	*	X18919	5578	64298926	64806862	507937	+	429	upstream	429	PRKCA
chr17	64298881	64298931	51	*	X18920	5578	64298926	64806862	507937	+	0	overlapStart	0	PRKCA
chr17	64959842	64959946	105	*	X18927	27092	64960980	65029518	68539	+	1033	upstream	1033	CACNG4
chr17	64960502	64960721	220	*	X18928	27092	64960980	65029518	68539	+	258	upstream	258	CACNG4
chr17	64960989	64961041	53	*	X18929	27092	64960980	65029518	68539	+	0	inside	8	CACNG4
chr17	65241278	65241487	210	*	X18932	9931	65066554	65241319	174766	-	0	overlapStart	0	HELZ
chr17	65242111	65242215	105	*	X18933	9931	65066554	65241319	174766	-	791	upstream	791	HELZ
chr17	65362353	65362442	90	*	X18934	5718	65336619	65362721	26103	-	0	inside	278	PSMD12
chr17	65821225	65821329	105	*	X18936	2186	65821780	65980494	158715	+	450	upstream	450	BPTF
chr17	65821616	65821825	210	*	X18937	2186	65821780	65980494	158715	+	0	overlapStart	0	BPTF
chr17	65990133	65990417	285	*	X18943	284018	65987217	65989765	2549	-	367	upstream	367	C17orf58
chr17	65991759	65991848	90	*	X18944	284018	65987217	65989765	2549	-	1993	upstream	1993	C17orf58
chr17	66031621	66031755	135	*	X18948	3838	66031848	66042970	11123	+	92	upstream	92	KPNA2
chr17	66097589	66097693	105	*	X18950	100499466	66097696	66132070	34375	+	2	upstream	2	LINC00674
chr17	66192691	66192849	159	*	X18953	440461	66194801	66196443	1643	+	1951	upstream	1951	ARHGAP27P2
chr17	66192929	66193033	105	*	X18954	440461	66194801	66196443	1643	+	1767	upstream	1767	ARHGAP27P2
chr17	66193304	66193528	225	*	X18955	440461	66194801	66196443	1643	+	1272	upstream	1272	ARHGAP27P2
chr17	66244060	66244164	105	*	X18959	51321	66244145	66253305	9161	+	0	overlapStart	0	AMZ2
chr17	66244210	66244449	240	*	X18960	51321	66244145	66253305	9161	+	0	inside	64	AMZ2
chr17	66287296	66287475	180	*	X18961	9120	66263167	66287405	24239	-	0	overlapStart	0	SLC16A6
chr17	66287851	66287970	120	*	X18962	9120	66263167	66287405	24239	-	445	upstream	445	SLC16A6
chr17	66453280	66453384	105	*	X18964	55062	66417422	66453653	36232	-	0	inside	268	WIPI1
chr17	66453594	66453659	66	*	X18965	55062	66417422	66453653	36232	-	0	overlapStart	0	WIPI1
chr17	66454055	66454249	195	*	X18966	55062	66417422	66453653	36232	-	401	upstream	401	WIPI1
chr17	66596877	66596996	120	*	X18969	54757	66531257	66597095	65839	-	0	inside	98	FAM20A
chr17	66597373	66597567	195	*	X18970	54757	66531257	66597095	65839	-	277	upstream	277	FAM20A
chr17	66597717	66597851	135	*	X18971	54757	66531257	66597095	65839	-	621	upstream	621	FAM20A
chr17	68165839	68165943	105	*	X18975	400617	68163102	68165543	2442	-	295	upstream	295	KCNJ2-AS1
chr17	68167309	68167443	135	*	X18976	400617	68163102	68165543	2442	-	1765	upstream	1765	KCNJ2-AS1
chr17	70116860	70117009	150	*	X18984	6662	70117161	70122560	5400	+	151	upstream	151	SOX9
chr17	70588553	70588657	105	*	X19001	100499467	70399463	70588943	189481	-	0	inside	285	LINC00673
chr17	70588988	70589004	17	*	X19002	100499467	70399463	70588943	189481	-	44	upstream	44	LINC00673
chr17	71088474	71088608	135	*	X19004	201266	70642085	71088853	446769	-	0	inside	244	SLC39A11
chr17	71088729	71088893	165	*	X19005	201266	70642085	71088853	446769	-	0	overlapStart	0	SLC39A11
chr17	71161048	71161182	135	*	X19006	6752	71161160	71168062	6903	+	0	overlapStart	0	SSTR2
chr17	71188212	71188331	120	*	X19009	9382	71189173	71204645	15473	+	841	upstream	841	COG1
chr17	71188355	71188489	135	*	X19010	9382	71189173	71204645	15473	+	683	upstream	683	COG1
chr17	71188910	71188984	75	*	X19011	9382	71189173	71204645	15473	+	188	upstream	188	COG1
chr17	71189004	71189078	75	*	X19012	9382	71189173	71204645	15473	+	94	upstream	94	COG1
chr17	71189439	71189648	210	*	X19013	9382	71189173	71204645	15473	+	0	inside	265	COG1
chr17	71227791	71227925	135	*	X19014	55028	71228372	71245095	16724	+	446	upstream	446	C17orf80
chr17	71228793	71229047	255	*	X19015	84923	71203492	71228533	25042	-	259	upstream	259	FAM104A
chr17	71229123	71229227	105	*	X19016	84923	71203492	71228533	25042	-	589	upstream	589	FAM104A
chr17	71258008	71258165	158	*	X19017	642843	71244588	71258019	13432	-	0	overlapStart	0	CPSF4L
chr17	71258616	71258720	105	*	X19018	642843	71244588	71258019	13432	-	596	upstream	596	CPSF4L
chr17	71308109	71308243	135	*	X19020	23580	71279763	71308143	28381	-	0	overlapStart	0	CDC42EP4
chr17	71639837	71640151	315	*	X19036	54549	71330523	71640227	309705	-	0	inside	75	SDK2
chr17	71640557	71640646	90	*	X19037	54549	71330523	71640227	309705	-	329	upstream	329	SDK2
chr17	72199100	72199204	105	*	X19045	6169	72199795	72206019	6225	+	590	upstream	590	RPL38
chr17	72199520	72199744	225	*	X19046	6169	72199795	72206019	6225	+	50	upstream	50	RPL38
chr17	72199955	72200074	120	*	X19047	6169	72199795	72206019	6225	+	0	inside	159	RPL38
chr17	72207858	72208052	195	*	X19051	94015	72209696	72258157	48462	+	1643	upstream	1643	TTYH2
chr17	72209598	72209732	135	*	X19052	94015	72209696	72258157	48462	+	0	overlapStart	0	TTYH2
chr17	72209598	72209732	135	*	X19052	85001	72206135	72209460	3326	-	137	upstream	137	MGC16275
chr17	72209808	72210032	225	*	X19053	94015	72209696	72258157	48462	+	0	inside	111	TTYH2
chr17	72209808	72210032	225	*	X19053	85001	72206135	72209460	3326	-	347	upstream	347	MGC16275
chr17	72210528	72210692	165	*	X19054	85001	72206135	72209460	3326	-	1067	upstream	1067	MGC16275
chr17	72322243	72322347	105	*	X19056	124602	72322351	72351959	29609	+	3	upstream	3	KIF19
chr17	72357984	72358103	120	*	X19059	388419	72352555	72357958	5404	-	25	upstream	25	BTBD17
chr17	72426873	72427067	195	*	X19062	55890	72427667	72446720	19054	+	599	upstream	599	GPRC5C
chr17	72427439	72427558	120	*	X19063	55890	72427667	72446720	19054	+	108	upstream	108	GPRC5C
chr17	72427859	72427963	105	*	X19064	55890	72427667	72446720	19054	+	0	inside	191	GPRC5C
chr17	72744418	72744522	105	*	X19079	9368	72744751	72765499	20749	+	228	upstream	228	SLC9A3R1
chr17	72744418	72744522	105	*	X19079	100500847	72744752	72744838	87	+	229	upstream	229	MIR3615
chr17	72772183	72772302	120	*	X19084	54868	72772622	72835922	63301	+	319	upstream	319	TMEM104
chr17	72772183	72772302	120	*	X19084	26151	72766686	72772470	5785	-	0	inside	167	NAT9
chr17	72772698	72772982	285	*	X19085	54868	72772622	72835922	63301	+	0	inside	75	TMEM104
chr17	72772698	72772982	285	*	X19085	26151	72766686	72772470	5785	-	227	upstream	227	NAT9
chr17	72857028	72857132	105	*	X19093	2905	72838168	72856966	18799	-	61	upstream	61	GRIN2C
chr17	72857866	72857942	77	*	X19094	2905	72838168	72856966	18799	-	899	upstream	899	GRIN2C
chr17	72868755	72868889	135	*	X19095	2232	72858619	72869156	10538	-	0	inside	266	FDXR
chr17	72869055	72869294	240	*	X19096	2232	72858619	72869156	10538	-	0	overlapStart	0	FDXR
chr17	72870270	72870374	105	*	X19097	2232	72858619	72869156	10538	-	1113	upstream	1113	FDXR
chr17	72889365	72889469	105	*	X19098	283985	72873473	72889705	16233	-	0	inside	235	FADS6
chr17	72889747	72889836	90	*	X19099	283985	72873473	72889705	16233	-	41	upstream	41	FADS6
chr17	72889950	72890069	120	*	X19100	283985	72873473	72889705	16233	-	244	upstream	244	FADS6
chr17	72918570	72918779	210	*	X19101	92736	72920370	72930006	9637	+	1590	upstream	1590	OTOP2
chr17	72919162	72919476	315	*	X19102	92736	72920370	72930006	9637	+	893	upstream	893	OTOP2
chr17	72919162	72919476	315	*	X19102	124590	72912176	72919351	7176	-	0	overlapStart	0	USH1G
chr17	72919612	72919746	135	*	X19103	92736	72920370	72930006	9637	+	623	upstream	623	OTOP2
chr17	72919612	72919746	135	*	X19103	124590	72912176	72919351	7176	-	260	upstream	260	USH1G
chr17	72919852	72920001	150	*	X19104	92736	72920370	72930006	9637	+	368	upstream	368	OTOP2
chr17	72919852	72920001	150	*	X19104	124590	72912176	72919351	7176	-	500	upstream	500	USH1G
chr17	72921052	72921141	90	*	X19105	124590	72912176	72919351	7176	-	1700	upstream	1700	USH1G
chr17	72921202	72921321	120	*	X19106	124590	72912176	72919351	7176	-	1850	upstream	1850	USH1G
chr17	72931282	72931446	165	*	X19107	347741	72931897	72946087	14191	+	450	upstream	450	OTOP3
chr17	72968302	72968669	368	*	X19110	283987	72946839	72968900	22062	-	0	inside	230	HID1
chr17	72968700	72968924	225	*	X19111	283987	72946839	72968900	22062	-	0	overlapStart	0	HID1
chr17	72983550	72983654	105	*	X19113	30850	72983727	73001892	18166	+	72	upstream	72	CDR2L
chr17	73008408	73008527	120	*	X19115	3396	73008780	73017356	8577	+	252	upstream	252	MRPL58
chr17	73028793	73028942	150	*	X19117	23510	73028695	73061981	33287	+	0	inside	97	KCTD2
chr17	73043368	73043418	51	*	X19119	10476	73034955	73043074	8120	-	293	upstream	293	ATP5PD
chr17	73043628	73043927	300	*	X19120	10476	73034955	73043074	8120	-	553	upstream	553	ATP5PD
chr17	73083843	73083977	135	*	X19121	9121	73083822	73102255	18434	+	0	inside	20	SLC16A5
chr17	73150586	73150690	105	*	X19124	51155	73131344	73150775	19432	-	0	inside	84	JPT1
chr17	73150706	73150825	120	*	X19125	51155	73131344	73150775	19432	-	0	overlapStart	0	JPT1
chr17	73178996	73179145	150	*	X19126	6613	73163825	73179098	15274	-	0	overlapStart	0	SUMO2
chr17	73180181	73180315	135	*	X19127	6613	73163825	73179098	15274	-	1082	upstream	1082	SUMO2
chr17	73259122	73259241	120	*	X19128	23163	73232694	73258444	25751	-	677	upstream	677	GGA3
chr17	73400604	73400723	120	*	X19133	100500841	73402150	73402243	94	+	1426	upstream	1426	MIR3678
chr17	73452789	73453013	225	*	X19134	9772	73452664	73496533	43870	+	0	inside	124	TMEM94
chr17	73510459	73510728	270	*	X19136	283989	73512609	73520820	8212	+	1880	upstream	1880	TSEN54
chr17	73511037	73511291	255	*	X19137	283989	73512609	73520820	8212	+	1317	upstream	1317	TSEN54
chr17	73511367	73511651	285	*	X19138	283989	73512609	73520820	8212	+	957	upstream	957	TSEN54
chr17	73511367	73511651	285	*	X19138	57513	73496341	73511664	15324	-	0	inside	12	CASKIN2
chr17	73512529	73512753	225	*	X19139	283989	73512609	73520820	8212	+	0	overlapStart	0	TSEN54
chr17	73512529	73512753	225	*	X19139	57513	73496341	73511664	15324	-	864	upstream	864	CASKIN2
chr17	73513009	73513098	90	*	X19140	57513	73496341	73511664	15324	-	1344	upstream	1344	CASKIN2
chr17	73513107	73513226	120	*	X19141	57513	73496341	73511664	15324	-	1442	upstream	1442	CASKIN2
chr17	73513519	73513623	105	*	X19142	57513	73496341	73511664	15324	-	1854	upstream	1854	CASKIN2
chr17	73520772	73520891	120	*	X19143	3993	73521783	73571290	49508	+	891	upstream	891	LLGL2
chr17	73521087	73521296	210	*	X19144	3993	73521783	73571290	49508	+	486	upstream	486	LLGL2
chr17	73521964	73522098	135	*	X19145	3993	73521783	73571290	49508	+	0	inside	180	LLGL2
chr17	73662946	73663065	120	*	X19152	29115	73663399	73704139	40741	+	333	upstream	333	SAP30BP
chr17	73662946	73663065	120	*	X19152	9400	73622925	73663269	40345	-	0	inside	203	RECQL5
chr17	73717441	73717575	135	*	X19153	3691	73717516	73753899	36384	+	0	overlapStart	0	ITGB4
chr17	73761241	73761375	135	*	X19154	2584	73754018	73761280	7263	-	0	overlapStart	0	GALK1
chr17	73780996	73781100	105	*	X19155	85451	73780920	73821886	40967	+	0	inside	75	UNK
chr17	73780996	73781100	105	*	X19155	100616282	73780602	73780688	87	-	307	upstream	307	MIR4738
chr17	73851002	73851271	270	*	X19160	23558	73841780	73851501	9722	-	0	inside	229	WBP2
chr17	73874642	73874776	135	*	X19163	91107	73870245	73874656	4412	-	0	overlapStart	0	TRIM47
chr17	73893099	73893301	203	*	X19166	201292	73885041	73893084	8044	-	14	upstream	14	TRIM65
chr17	73937650	73937769	120	*	X19167	85302	73894724	73937119	42396	-	530	upstream	530	FBF1
chr17	73975204	73975308	105	*	X19168	51	73937589	73975515	37927	-	0	inside	206	ACOX1
chr17	73975752	73975886	135	*	X19169	51	73937589	73975515	37927	-	236	upstream	236	ACOX1
chr17	74068153	74068362	210	*	X19171	6730	74034856	74068607	33752	-	0	inside	244	SRP68
chr17	74070373	74070432	60	*	X19172	6730	74034856	74068607	33752	-	1765	upstream	1765	SRP68
chr17	74070373	74070432	60	*	X19172	8811	74070892	74073573	2682	+	459	upstream	459	GALR2
chr17	74070733	74070852	120	*	X19173	8811	74070892	74073573	2682	+	39	upstream	39	GALR2
chr17	74099474	74099713	240	*	X19176	23265	74077086	74099868	22783	-	0	inside	154	EXOC7
chr17	74100389	74100508	120	*	X19177	23265	74077086	74099868	22783	-	520	upstream	520	EXOC7
chr17	74134673	74134777	105	*	X19185	100507218	74136637	74150729	14093	+	1859	upstream	1859	RNF157-AS1
chr17	74134834	74134968	135	*	X19186	100507218	74136637	74150729	14093	+	1668	upstream	1668	RNF157-AS1
chr17	74135363	74135467	105	*	X19187	100507218	74136637	74150729	14093	+	1169	upstream	1169	RNF157-AS1
chr17	74136139	74136203	65	*	X19188	100507218	74136637	74150729	14093	+	433	upstream	433	RNF157-AS1
chr17	74136949	74137342	394	*	X19189	2302	74132415	74137380	4966	-	0	inside	37	FOXJ1
chr17	74137448	74137552	105	*	X19190	2302	74132415	74137380	4966	-	67	upstream	67	FOXJ1
chr17	74236085	74236219	135	*	X19192	114804	74138534	74236390	97857	-	0	inside	170	RNF157
chr17	74236845	74236906	62	*	X19193	114804	74138534	74236390	97857	-	454	upstream	454	RNF157
chr17	74449286	74449615	330	*	X19201	15	74449433	74466199	16767	+	0	overlapStart	0	AANAT
chr17	74449286	74449615	330	*	X19201	63893	74385613	74449288	63676	-	0	overlapStart	0	UBE2O
chr17	74497689	74497838	150	*	X19203	79651	74466975	74497509	30535	-	179	upstream	179	RHBDF2
chr17	74523459	74523471	13	*	X19204	768206	74523668	74541458	17791	+	196	upstream	196	PRCD
chr17	74523667	74523908	242	*	X19205	768206	74523668	74541458	17791	+	0	overlapStart	0	PRCD
chr17	74533807	74533941	135	*	X19207	114757	74523430	74533987	10558	-	0	inside	45	CYGB
chr17	74534077	74534181	105	*	X19208	114757	74523430	74533987	10558	-	89	upstream	89	CYGB
chr17	74535187	74535223	37	*	X19209	114757	74523430	74533987	10558	-	1199	upstream	1199	CYGB
chr17	74582450	74582629	180	*	X19211	10610	74561461	74582145	20685	-	304	upstream	304	ST6GALNAC2
chr17	74582720	74582839	120	*	X19212	10610	74561461	74582145	20685	-	574	upstream	574	ST6GALNAC2
chr17	74722568	74722672	105	*	X19217	124512	74722912	74729962	7051	+	239	upstream	239	METTL23
chr17	74722568	74722672	105	*	X19217	23210	74708914	74722881	13968	-	0	inside	208	JMJD6
chr17	74722808	74722912	105	*	X19218	124512	74722912	74729962	7051	+	0	overlapStart	0	METTL23
chr17	74722808	74722912	105	*	X19218	23210	74708914	74722881	13968	-	0	overlapStart	0	JMJD6
chr17	74723048	74723152	105	*	X19219	124512	74722912	74729962	7051	+	0	inside	135	METTL23
chr17	74723048	74723152	105	*	X19219	23210	74708914	74722881	13968	-	166	upstream	166	JMJD6
chr17	74863578	74863682	105	*	X19226	146664	74864798	74946471	81674	+	1115	upstream	1115	MGAT5B
chr17	75275925	75275994	70	*	X19240	10801	75277492	75496678	219187	+	1497	upstream	1497	SEPTIN9
chr17	75276895	75276984	90	*	X19241	10801	75277492	75496678	219187	+	507	upstream	507	SEPTIN9
chr17	75277470	75277561	92	*	X19242	10801	75277492	75496678	219187	+	0	overlapStart	0	SEPTIN9
chr17	75277637	75277741	105	*	X19243	10801	75277492	75496678	219187	+	0	inside	144	SEPTIN9
chr17	75542899	75543168	270	*	X19263	100507351	75543023	75561103	18081	+	0	overlapStart	0	LOC100507351
chr17	76124858	76124992	135	*	X19281	147138	76126859	76139049	12191	+	1866	upstream	1866	TMC8
chr17	76125128	76125217	90	*	X19282	147138	76126859	76139049	12191	+	1641	upstream	1641	TMC8
chr17	76125773	76125811	39	*	X19283	147138	76126859	76139049	12191	+	1047	upstream	1047	TMC8
chr17	76128113	76128427	315	*	X19285	11322	76108999	76128488	19490	-	0	inside	60	TMC6
chr17	76164288	76164467	180	*	X19287	9144	76164671	76169009	4339	+	203	upstream	203	SYNGR2
chr17	76164784	76165038	255	*	X19288	9144	76164671	76169009	4339	+	0	inside	112	SYNGR2
chr17	76182738	76182872	135	*	X19292	125061	76183398	76203782	20385	+	525	upstream	525	AFMID
chr17	76183503	76183622	120	*	X19293	125061	76183398	76203782	20385	+	0	inside	104	AFMID
chr17	76183503	76183622	120	*	X19293	7083	76170160	76183285	13126	-	217	upstream	217	TK1
chr17	76210522	76210641	120	*	X19294	332	76210277	76221716	11440	+	0	inside	244	BIRC5
chr17	76356137	76356226	90	*	X19312	9021	76352859	76356158	3300	-	0	overlapStart	0	SOCS3
chr17	76356285	76356496	212	*	X19313	9021	76352859	76356158	3300	-	126	upstream	126	SOCS3
chr17	76357290	76357424	135	*	X19314	9021	76352859	76356158	3300	-	1131	upstream	1131	SOCS3
chr17	76480731	76480925	195	*	X19317	100996295	76480992	76499138	18147	+	66	upstream	66	DNAH17-AS1
chr17	76777982	76778146	165	*	X19321	9267	76670130	76778376	108247	-	0	inside	229	CYTH1
chr17	76778282	76778390	109	*	X19322	9267	76670130	76778376	108247	-	0	overlapStart	0	CYTH1
chr17	76778479	76778626	148	*	X19323	9267	76670130	76778376	108247	-	102	upstream	102	CYTH1
chr17	76836662	76836826	165	*	X19324	57602	76791735	76836969	45235	-	0	inside	142	USP36
chr17	76837443	76837547	105	*	X19325	57602	76791735	76836969	45235	-	473	upstream	473	USP36
chr17	76921155	76921176	22	*	X19332	7077	76849059	76921472	72414	-	0	inside	295	TIMP2
chr17	76921401	76921484	84	*	X19333	7077	76849059	76921472	72414	-	0	overlapStart	0	TIMP2
chr17	76921510	76921704	195	*	X19334	7077	76849059	76921472	72414	-	37	upstream	37	TIMP2
chr17	76922025	76922189	165	*	X19335	7077	76849059	76921472	72414	-	552	upstream	552	TIMP2
chr17	77005597	77005761	165	*	X19338	124583	76987798	77005899	18102	-	0	inside	137	CANT1
chr17	77006122	77006226	105	*	X19339	124583	76987798	77005899	18102	-	222	upstream	222	CANT1
chr17	77751319	77751438	120	*	X19355	84733	77751977	77761449	9473	+	538	upstream	538	CBX2
chr17	77770642	77770776	135	*	X19367	57332	77768176	77770915	2740	-	0	inside	138	CBX8
chr17	77770834	77770998	165	*	X19368	57332	77768176	77770915	2740	-	0	overlapStart	0	CBX8
chr17	77771194	77771628	435	*	X19369	57332	77768176	77770915	2740	-	278	upstream	278	CBX8
chr17	77772229	77772363	135	*	X19370	57332	77768176	77770915	2740	-	1313	upstream	1313	CBX8
chr17	77812620	77812934	315	*	X19397	8535	77806955	77813213	6259	-	0	inside	278	CBX4
chr17	77814155	77814259	105	*	X19398	8535	77806955	77813213	6259	-	941	upstream	941	CBX4
chr17	78009407	78009494	88	*	X19411	55036	78010431	78074412	63982	+	936	upstream	936	CCDC40
chr17	78009407	78009494	88	*	X19411	125058	77906142	78009657	103516	-	0	inside	162	TBC1D16
chr17	78009680	78009781	102	*	X19412	55036	78010431	78074412	63982	+	649	upstream	649	CCDC40
chr17	78009680	78009781	102	*	X19412	125058	77906142	78009657	103516	-	22	upstream	22	TBC1D16
chr17	78010487	78010696	210	*	X19413	55036	78010431	78074412	63982	+	0	inside	55	CCDC40
chr17	78010487	78010696	210	*	X19413	125058	77906142	78009657	103516	-	829	upstream	829	TBC1D16
chr17	78121709	78121813	105	*	X19415	9775	78109013	78120982	11970	-	726	upstream	726	EIF4A3
chr17	78193528	78193647	120	*	X19416	284129	78194200	78227308	33109	+	552	upstream	552	SLC26A11
chr17	78193918	78194067	150	*	X19417	284129	78194200	78227308	33109	+	132	upstream	132	SLC26A11
chr17	78193918	78194067	150	*	X19417	6448	78183079	78194199	11121	-	0	inside	131	SGSH
chr17	78194578	78194697	120	*	X19418	6448	78183079	78194199	11121	-	378	upstream	378	SGSH
